0.92857,0.56746,0.70443,0.38127
0.92994,0.57937,0.71394,0.38803
0.92857,0.56746,0.70443,0.37444
0.94667,0.56349,0.70647,0.37186
0.95858,0.64286,0.7696,0.42205
0.94203,0.51587,0.66667,0.34131
0.94545,0.61905,0.7482,0.41434
0.94643,0.63095,0.75714,0.41713
0.95652,0.69841,0.80734,0.46801
0.94667,0.56349,0.70647,0.37179
